Short,Name,URL
MD,Free International University of Moldova,www.ulim.md
MD,Moldova Cooperative Trade University,www.uccm.md
MD,Moldova State Agricultural University,www.uasm.md
MD,Moldova State University,www.usm.md
MD,"Moldova State University of Medicine and Pharmacy ""N. Testemitsanu""",www.usmf.md
MD,Moldova Technical University,www.utm.md
MD,"Pedagogical State University ""Ion Creanga""",upm.moldnet.md
MD,Tiraspol State University,www.ust.md
MD,University of Applied Sciences of Moldova,www.usam.md
ME,University of Montenegro,www.ucg.cg.ac.yu
MG,Université d'Antananarivo,www.univ-antananarivo.mg
MG,Université d'Antsiranana,www.univ-antsiranana.mg
MG,Université de Fianarantsoa,www.univ-fianar.mg
MG,Université de Mahajanga,www.univ-mahajanga.mg
MG,Université de Toamasina,www.univ-toamasina.mg
MG,Université de Toliary,www.univ-toliara.mg
MK,FON University,www.fon.edu.mk
MK,South East European University,www.seeu.edu.mk
MK,State University of Tetova,www.unite.edu.mk
MK,St.Cyril and Methodius University,www.ukim.edu.mk
MK,St.Kliment Ohridski University,www.uklo.edu.mk
MK,"University for Information Science and Technology  ""St. Paul The Apostle"" ",www.uist.edu.mk
MK,University Goce Delcev,www.ugd.edu.mk
ML,Université de Bamako,www.ml.refer.orgu-bamako
MM,International Theravada Buddhist Missionary University,www.itbmu.org.mm
MM,Mandalay Technological University,www.most.gov.mmmtu
MM,Myanmar Aerospace Engineering University,www.most.gov.mmmaeu
MM,Technological University (Banmaw),www.most.gov.mmbanmawtu
MM,Technological University (Dawei),www.most.gov.mmdaweitu
MM,Technological University (Hinthada),www.most.gov.mmhinthadatu
MM,Technological University (Hmawbi),www.most.gov.mmhmawbitu
MM,Technological University (Hpaan),www.most.gov.mmhpaantu
MM,Technological University (Kalay),www.most.gov.mmkalaytu
MM,Technological University (Kyaing Tong),www.most.gov.mmkyaingtongtu
MM,Technological University (Kyaukse),www.most.gov.mmkyauksetu
MM,Technological University (Lashio),www.most.gov.mmlashiotu
MM,Technological University (Loikaw),www.most.gov.mmloikawtu
MM,Technological University (Magway),www.most.gov.mmmagwaytu
MM,Technological University (Mandalay),www.most.gov.mmmdytu
MM,Technological University (Maubin),www.most.gov.mmmaubintu
MM,Technological University (Mawlamyaing),www.most.gov.mmmawlamyaingtu
MM,Technological University (Meikhtila),www.most.gov.mmmeikhtilatu
MM,Technological University (Monywa),www.most.gov.mmmonywatu
MM,Technological University (Myeik),www.most.gov.mmmyeiktu
MM,Technological University (Myitkyina) ,www.most.gov.mmmyitkyinatu
MM,Technological University (Pakokku),www.most.gov.mmpakokkutu
MM,Technological University (Pathein),www.most.gov.mmpatheintu
MM,Technological University (Pinlon),www.most.gov.mmpinlontu
MM,Technological University (Pyay),www.most.gov.mmptu
MM,Technological University (Sittwe),www.most.gov.mmsittwetu
MM,Technological University (Taunggyi),www.most.gov.mmtaunggyitu
MM,Technological University (Taungoo),www.most.gov.mmtaungootu
MM,Technological University (Thanlyin),www.most.gov.mmthanlyintu
MM,Technological University (West Yangon),www.most.gov.mmwytu
MM, Technological University (Yangon),www.most.gov.mmytu
MM,"University of Computer Studies, Yangon",www.ucsy.edu.mm
MM,"University of Medicine 1, Yangon",www.um1ygn.edu.mm
MM,University of Medicine Magway,www.ummg.edu.mm
MN,Health sciences University of Mongolia,www.hsum-ac.mn
MN,Institute of Commerce and Business,www.icb.edu.mn
MN,Mongolian National University,www.num.edu.mn
MN,Mongolian State University of Agriculture,www.msua.edu.mn
MN,Mongolian State University of Arts and Culture,www.msuac.edu.mn
MN,Mongolian State University of Education,www.msue.edu.mn
MN,Mongolian University of Science and Technology,www.must.edu.mn
MN,Orkhon University,www.orkhon.edu.mn
MN,Ulaanbaatar University,www.ulaanbaatar.edu.mn
MN,University of the Humanities,www.humanities.mn
MO,Macau Polytechnic Institute,www.ipm.edu.mo
MO,University of Macau,www.umac.mo
MO,University of Saint Joseph,www.usj.edu.mo
MQ,Université des Antilles et de la Guyane,www.univ-ag.fr
MR, Université de Nouakchott,www.univ-nkc.mr
MS,"University of Science, Arts and Technology",www.usat.ms
MT,European Institute of Education,www.eieonline.com
MT,International Tourism Institute,www.itismalta.com
MT,University of Malta,www.um.edu.mt
MU,University of Mauritius,www.uom.ac.mu
MU,University of Technology,www.utm.ac.mu
MV,Cyryx College,www.cyryxcollege.edu.mv
MV,Maldives National University,www.mnu.edu.mv
MV,Mandhu College,www.mandhu.comedu
MW,Catholic University of Malawi,www.cunima.net
MW,Mzuzu University,www.mzuni.ac.mw
MW,University of Livingstonia,www.ulivingstonia.com
MW,University of Malawi,www.unima.mw
MX,Benemerita Universidad Autónoma de Puebla,www.buap.mx
MX,Centro de Enseñanza Técnica Industrial,www.ceti.mx
MX,Centro de Estudios Universitarios Monterrey,www.ceu.edu.mx
MX,Centro de Estudios Universitarios Xochicalco,www.ceux.mx
MX,Centro Universitario Ixtlahuaca,www.ceunix.com.mx
MX,CETYS Universidad,www.cetys.mx
MX,Dirección General de Institutos Tecnológicos,www.dgit.gob.mx
MX,El Colegio de México,www.colmex.mx
MX,Escuela Bancaria y Comercial,www.ebc.mx
MX,Escuela Nacional de Estudios Superiores Unidad León,www.enes.unam.mx
MX,Instituto de Estudios Superiores de la Sierra,www.ties.com.mx
MX,Instituto Politécnico Nacional,www.ipn.edu.mx
MX,"Instituto Politécnico Nacional, Campus Guanajuato",www.upiig.ipn.mx
MX,Instituto Tecnológico Autonómo de México,www.itam.mx
MX,Instituto Tecnológico de Aguascalientes,www.ita.mx
MX,Instituto Tecnológico de Celaya,www.itc.mx
MX,Instituto Tecnologico de Durango,www.itdurango.edu.mx
MX,Instituto Tecnológico de León,www.itleon.edu.mx
MX,Instituto Tecnologico de Minatitlan,www.itmina.edu.mx
MX,Instituto Tecnológico de Morelia,www.itmorelia.edu.mx
MX,Instituto Tecnológico de Querétaro,www.itq.edu.mx
MX,Instituto Tecnológico de San Luis Potosí,www.itslp.edu.mx
MX,Instituto Tecnológico de Sonora,www.itson.mx
MX,Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM),www.itesm.mx
MX,Instituto Tecnológico y de Estudios Superiores de Occidente,www.iteso.mx
MX,Politécnico de Guanajuato,www.poligto.edu.mx
MX,"Tecnologico de Baja California, Universidad",www.tecbc.mx
MX,Universidad Anáhuac,www.anahuac.mx
MX,Universidad Anáhuac del Sur,www.uas.mx
MX,"Universidad Autónoma Agraria ""Antonio Narro""",www.uaaan.mx
MX,"Universidad Autónoma ""Benito Juárez"" de Oaxaca",www.uabjo.mx
MX,Universidad Autónoma de Aguascalientes,www.uaa.mx:8001
MX,Universidad Autónoma de Baja California,www.uabc.mx
MX,Universidad Autónoma de Baja California Sur,www.uabcs.mx
MX,Universidad Autónoma de Campeche,www.uacam.mx
MX,Universidad Autónoma de Chapingo,www.chapingo.mx
MX,Universidad Autónoma de Chiapas,www.unach.mx
MX,Universidad Autónoma de Chihuahua,www.uach.mx
MX,Universidad Autónoma de Ciudad Juárez,www.uacj.mx
MX,Universidad Autónoma de Coahuila,www.uadec.mx
MX,Universidad Autonoma  de Durango,www.uad.edu.mx
MX,Universidad Autónoma de Fresnillo,www.uaf.mx
MX,Universidad Autónoma de Guadalajara,www.uag.mx
MX,Universidad Autónoma de Guerrero,www.uagro.mx
MX,Universidad Autónoma de la Ciudad de México,www.uacm.edu.mx
MX,Universidad Autónoma de la Laguna,www.ual.mx
MX,Universidad Autónoma del Carmen,www.unacar.mx
MX,Universidad Autónoma del Estado de Hidalgo,www.reduaeh.mx
MX,Universidad Autónoma del Estado de México,www.uaemex.mx
MX,Universidad Autónoma del Estado de Morelos,www.uaem.mx
MX,Universidad Autónoma del Noreste,www.uane.edu.mx
MX,Universidad Autónoma de Nayarit,www.uan.mx
MX,Universidad Autónoma de Nuevo León,www.uanl.mx
MX,Universidad Autónoma de Querétaro,www.uaq.mx
MX,Universidad Autónoma de San Luis Potosí,www.uaslp.mx
MX,Universidad Autónoma de Sinaloa,www.uasnet.mx
MX,Universidad Autónoma de Tamaulipas,www.uat.mx
MX,Universidad Autónoma de Tlaxcala,www.uatx.mx
MX,Universidad Autónoma de Veracruz Villa Rica,www.univillarica.mx
MX,Universidad Autónoma de Yucatán,www.uady.mx
MX,Universidad Autónoma de Zacatecas,www.reduaz.mx
MX,Universidad Autonoma España de Durango,www.uaed.edu.mx
MX,Universidad Autónoma Metropolitana,www.uam.mx
MX,Universidad Autónoma Metropolitana - Azcapotzalco,www-azc.uam.mx
MX,Universidad Autónoma Metropolitana - Iztapalapa,www.iztapalapa.uam.mx
MX,Universidad Autónoma Metropolitana - Xochimilco,cueyatl.uam.mx
MX,Universidad Champagnat,www.champagnat.edu.mx
MX,Universidad Chapultepéc,www.univchapultepec.edu.mx
MX,Universidad Cientifica Latinoamericana de Hidalgo,www.uclah.edu.mx
MX,Universidad Cristóbal Colón,www.ver.ucc.mx
MX,Universidad Cuauhtémoc,www.cuauhtemoc.edu.mx
MX,Universidad de Celaya,www.udec.edu.mx
MX,Universidad de Ciencias y Artes de Chiapas,www.unicach.edu.mx
MX,Universidad de Colima,www.ucol.mx
MX,Universidad de Comunicación Avanzada,www.unica.edu.mx
MX,Universidad de Cuautitlan Izcalli,www.udeci.edu.mx
MX,Universidad de Guadalajara,www.udg.mx
MX,Universidad de Guanajuato,www.ugto.mx
MX,"Universidad de Guanajuato, Campus León",www.campusleon.ugto.mx
MX,Universidad de Hermosillo,www.udeh.edu.mx
MX,"Universidad de La Salle, Bajío",bajio.delasalle.edu.mx
MX,Universidad de las Américas,www.udla.mx
MX,Universidad de las Américas - Puebla,www.udlap.mx
MX,Universidad de la Sierra A.C.,www.usac.edu.mx
MX,Universidad del Bajío,www.ubac.edu.mx
MX,Universidad del Centro de México,www.ucem.edu.mx
MX,Universidad de León,www.universidaddeleon.edu.mx
MX,Universidad del Mar,www.umar.mx
MX,Universidad del Mayab,www.unimayab.edu.mx
MX,Universidad del Noreste,www.une.edu.mx
MX,Universidad del Noroeste,www.uno.mx
MX,Universidad del Norte,www.un.edu.mx
MX,Universidad del Tepeyac,www.tepeyac.edu.mx
MX,Universidad del Valle de Atemajac,www.univa.mx
MX,Universidad del Valle del Bravo,www.uvb.edu.mx
MX,Universidad del Valle de México,www.uvmnet.edu
MX,Universidad del Valle de Puebla,members.rotfl.comuvp
MX,Universidad del Valle de Toluca,www.uvt.edu.mx
MX,Universidad de Montemorelos,www.umontemorelos.edu.mx
MX,Universidad de Monterrey,www.udem.edu.mx
MX,Universidad de Norteamerica,www.un.mx
MX,Universidad de Occidente,www.udo.mx
MX,Universidad de Quintana Roo,www.uqroo.mx
MX,Universidad de San Miguel,www.udesanmiguel.edu.mx
MX,Universidad de Sonora,www.uson.mx
MX,Universidad Don Vasco,www.udv.edu.mx
MX,Universidad España de Durango,www.unes.edu.mx
MX,Universidad Franciscana de México,www.ufm.edu.mx
MX,Universidad Franco-Mexicana,www.ufram.edu.mx
MX,Universidad Fray Luca Paccioli,www.frayluca.edu.mx
MX,Universidad Hispanoamericana,hispano.edu.mx
MX,Universidad Iberoamericana,www.uia.mx
MX,"Universidad Iberoamericana, Campus León",www.leon.uia.mx
MX,Universidad Insurgentes Plantel León,www.uileon.edu.mx
MX,Universidad Intercontinental,www.uic.edu.mx
MX,Universidad Itaca,www.i.edu.mx
MX,Universidad Jóse Vasconcelos,www.univas.edu.mx
MX,Universidad Juárez Autónoma de Tabasco,www.ujat.mx
MX,Universidad Juárez del Estado de Durango,www.ujed.mx
MX,Universidad Justo Sierra,www.ujsierra.mx
MX,Universidad Kino,www.unikino.mx
MX,Universidad la Concordia,www.universidadlaconcordia.edu.mx
MX,Universidad La Salle,www.ulsa.edu.mx
MX,Universidad La Salle Cuernavaca,www.ulsac.edu.mx
MX,Universidad Lasallista Benavente,www.ulsab.edu.mx
MX,Universidad Latina,www.unla.edu.mx
MX,Universidad Latinoamericana,www.ula.edu.mx
MX,Universidad Madero,www.umad.edu.mx
MX,Universidad Mesoamericana de San Agustín,www.umsa.edu.mx
MX,Universidad Metropolitana de Monterrey,www.umm.edu.mx
MX,Universidad Metropolitana Latin Campus,www.umla.edu.mx
MX,Universidad Mexicana,www.unimex.edu.mx
MX,Universidad Mexicana del Noreste,www.umne.edu.mx
MX,Universidad México Americana del Norte,www.uman.edu.mx
MX,Universidad México Internacional,www.umi.edu.mx
MX,Universidad Michoacana de San Nicolás de Hidalgo,www.umich.mx
MX,Universidad Motolinía del Pedegral,www.universidadmotolinia.edu.mx
MX,Universidad Motolinía del Pedregal,www.motolinia.com.mx
MX,Universidad Nacional Autónoma de México,www.unam.mx
MX,Universidad Nuevo Mundo,www.unum.edu.mx
MX,Universidad Obrera de Mexico,www.uom.edu.mx
MX,Universidad Olmeca,www.olmeca.edu.mx
MX,Universidad Panamericana,www.up.mx
MX,Universidad Pedagógica Nacional,www.upn.mx
MX,"Universidad Pedagógica Nacional, Unidad León",www.lef.upn.mx
MX,Universidad Pedagógica Veracruzana,www.secupv.org
MX,Universidad Popular Autonóma del Estado de Puebla,www.upaep.mx
MX,Universidad Regiomontana,www.ur.mx
MX,Universidad Regional del Sureste,www.urse.edu.mx
MX,Universidad Regional Miguel Hidalgo,www.urmh.edu.mx
MX,Universidad Salesiana,www.universidadsalesiana.edu.mx
MX,Universidad Santa Fe,www.usf.com.mx
MX,Universidad Simón Bolivar,www.usb.edu.mx
MX,Universidad Tecnologica de la Mixteca,www.utm.mx
MX,Universidad Tecnológica de México,www.unitec.mx
MX,Universidad Tecnologica de Nezahualcoyotl,www.utneza.edu.mx
MX,Universidad Valle del Grijalva,www.uvg1.net
MX,Universidad Veracruzana,www.uv.mx
MX,Universidad Xicotepetl,www.uxac.edu.mx
MX,Westhill University,www.westhill.edu.mx
MY,Advance Tertiary College,www.atc2u.com
MY,Aimst University,www.aimst.edu.my
MY,Al-Bukhari International University,www.aiu.edu.my
MY,Allianze College of Medical Sciences (ACMS),www.acms.edu.my
MY,Al Madinah International University,www.mediu.edu.my
MY,Asia E University,www.aeu.edu.my
MY,Asia Pacific Institute of Information Technology (APIIT),www.apiit.edu.my
MY,Baitulmal Management Institute (IPB),www.ipb.edu.my
MY,Binary University College of Managemant & Entrepreneurship,www.binary.edu.my
MY,Brickfields Asia College,www.bac.edu.my
MY,British Malaysian Institute,www.bmi.edu.my
MY,City University College of Science and Technology,www.city.edu.my
MY,"Curtin University of Technology, Sarawak Campus",www.curtin.edu.my
MY,Cyberjaya University College of Medical Science,www.cybermed.edu.my
MY,Darul Hikmah Islamic College,www.hikmah.edu.my
MY,Darul Naim College of Technology,www.ktd.edu.my
MY,Darul Quran Islamic College University,kudqi.net.my
MY,Darul Takzim Institute of Technology,www.instedt.edu.my
MY,Darul Ulum Islamic College,kidu-darululum.blogspot.com
MY,FTMS Global Academy,www.ftmsglobal.com
MY,Help University College,www.help.edu.my
MY,Iact College,www.iact.edu.my
MY,"Institute of Teachers Education, Batu Lintang",www.ipbl.edu.my
MY,"Institute of Teachers Education, Darul Aman",www.ipda.edu.my
MY,"Institute of Teachers Education, Dato' Razali Ismail ",www.ipgmkdri.edu.my
MY,"Institute of Teachers Education, Ilmu Khas",www.ipik.edu.my
MY,"Institute of Teachers Education, Ipoh",www.ipip.edu.my
MY,"Institute of Teachers Education, Islamic Education",www.ipislam.edu.my
MY,"Institute of Teachers Education, Keningau",www.ipks.edu.my
MY,"Institute of Teachers Education, Kent",www.ipkent.edu.my
MY,"Institute of Teachers Education, Kota Bharu",www.ipgkkb.edu.my
MY,"Institute of Teachers Education, Malay Language",www.ipbmm.edu.my
MY,"Institute of Teachers Education, Melaka ",www.ippm.edu.my
MY,"Institute of Teachers Education, Penang",www.i4p.edu.my
MY,"Institute of Teachers Education, Perlis",www.ipgperlis.edu.my
MY,"Institute of Teachers Education, Perlis",www.ipgperlis.edu.my
MY,"Institute of Teachers Education, Raja Melewar",www.iprm.edu.my
MY,"Institute of Teachers Education, Rajang",www.ipgkrajang.edu.my
MY,"Institute of Teachers Education, Sarawak",www.ipsmiri.edu.my
MY,"Institute of Teachers Education, Sultan Abdul Halim",www.ipsah.edu.my
MY,"Institute of Teachers Education, Sultan Mizan",www.ipgmksm.edu.my
MY,"Institute of Teachers Education, Tawau",www.ipgmtawau.edu.my
MY,"Institute of Teachers Education, Technical Education ",www.ipteknik.edu.my
MY,"Institute of Teachers Education, Temenggong Ibrahim",www.ipgkti.edu.my
MY,"Institute of Teachers Education, Tengku Ampuan Afzan",www.iptaa.edu.my
MY,"Institute of Teachers Education, Tuanku Bainun",www.iptb.edu.my
MY,"Institute of Teachers Education, Tun Hussein Onn",www.iptho.edu.my
MY,Institut Prima Bestari - Pine Academy ,www.pine.edu.my
MY,International Islamic College,www.iic.edu.my
MY,International Islamic College of Penang,www.kitab.edu.my
MY,International Islamic University,www.iiu.edu.my
MY,International Medical University,www.imu.edu.my
MY,International University College of Nursing (IUCN),www.iucn.edu.my
MY,International University College of Technology Twintech (IUCTT),www.iuctt.edu.my
MY,Islamic College for Sciences and Technologies,www.kist.edu.my
MY,Johore Bharu Primeir Polytechnic,www.polijb.edu.my
MY,KBU International College,www.kbu.edu.my
MY,KDU College Sdn Bhd,www.kdu.edu.my
MY,Kolej Universiti Insaniah,www.kuin.edu.my
MY,Kota Bharu Polytechnic,www.pkb.edu.my
MY,Kota Kinabalu Polytechnic,www.pkksabah.edu.my
MY,Kuala Lumpur Infrastructure University College,www.kliuc.edu.my
MY,Kuala Lumpur Metropolitan University,www.klmu.edu.my
MY,Kuala Terengganu City Polytechnic,www.pkkt.edu.my
MY,Kuching Polytechnic,www.poliku.edu.my
MY,Limkokwing University College of Creative Technology,www.limkokwing.edu.my
MY,Linton University College,www.linton.edu.my
MY,Mahsa University College for Health and Medical Science,www.mahsa.edu.my
MY,Malaysia University of Science and Technology (MUST),www.must.edu.my
MY,Management and Science University,www.msu.edu.my
MY,Mara Poly-Tech College,www.kptm.edu.my
MY,Melaka City Polytechnic,www.polimelaka.edu.my
MY,Melaka Islamic University College,www.kuim.edu.my
MY,Merlimau Polytechnic,www.pmm.edu.my
MY,"Monash University, Malaysia Campus",www.monash.edu.my
MY,Muadzam Shah Polytechnic,www.polimuadzam.edu.my
MY,Multimedia University,www.mmu.edu.my
MY,Murni Nursing College,www.murni.edu.my
MY,"Newcastle University, Medicine Malaysia ",numed.ncl.ac.uk
MY,Nilai University College,www.nilai.edu.my
MY,Olympia College,www.olympia.edu.my
MY,Open University Malaysia,www.oum.edu.my
MY,Penang International Dental College,www.pidc.edu.my
MY,Perak Islamic College,www.kiperak.edu.my
MY,Perdana University,www.perdanauniversity.edu.my
MY,Perlis Islamic Higher Learning Institute,www.iptips.edu.my
MY,Petronas Technology University,www.utp.edu.my
MY,Port Dickson Polytechnic,www.polipd.edu.my
MY,Primier International University Perak,www.piup.edu.my
MY,PTPL College,www.ptpl.edu.my
MY,PTPL College,www.ptpl.edu.my
MY,Raffles University,www.raffles-university.edu.my
MY,Saito College,www.saito.edu.my
MY,Seberang Perai Polytechnic,www.psp.edu.my
MY,Segi University College,www.segi.edu.my
